Latitude (WGS84),Longitude (WGS84),Magnitude,Origin Date
32.1194458,-102.1685642,0.8920238964,2021/05/07
31.90756607055664,-102.10326385498048,0.8657730568683761,2020/11/28
32.13592529296875,-101.63264576981707,0.995902091730866,2025/09/06
31.97845459,-102.3614949,1.246656214,2022/03/24
32.93792725,-100.9188024,1.138672305,2017/08/29
32.34832763671875,-102.09782298018293,1.2025634148436852,2025/03/20
32.91229248,-100.8845036,0.7569266612,2019/07/08
31.67633056640625,-102.02922541920732,1.1716530823905964,2024/02/10
32.74200439453125,-100.66584889481707,1.0539747568341424,2024/08/06
32.09747314,-102.0313691,1.188242452,2023/10/04
32.42980957,-102.1310499,1.438398203,2023/05/01
32.24945068359375,-101.93919112042684,1.039875346423298,2024/01/16
32.10069274902344,-102.10926818847656,0.8372166130740252,2021/04/19
32.13775635,-102.6423161,1.822494077,2019/04/05
32.33942413330078,-101.8575210571289,0.2920436662292351,2024/11/12
31.9390869140625,-102.03244092987804,1.962287934234324,2024/11/17
31.8649292,-101.716249,1.974106774,2021/12/21
32.01507568359375,-102.40651200457316,0.9881854440793268,2024/10/02
32.56256104,-101.2124857,1.349169586,2020/09/16
32.12310791,-102.1621332,0.6665432155,2021/11/14
32.92144775390625,-100.87807259908536,1.12642127850764,2024/12/26
32.36114501953125,-102.09139195884144,2.5814292784711834,2025/03/15
32.13319778442383,-102.21269989013672,0.608596195325115,2025/03/14
32.43255615234375,-102.08067358993902,1.9168061448862848,2024/07/05
32.93426514,-100.8909346,0.3514880047,2017/12/07
31.84478759765625,-101.82557641006098,1.2332115210668997,2024/03/27
32.76306152,-100.6476277,1.400252688,2023/12/19
32.10113525390625,-101.48687595274389,0.8088639043243329,2025/07/11
32.96539307,-100.908084,0.8368174306,2017/08/17
32.13226318,-101.6004907,1.112682362,2023/08/30
32.11944580078125,-102.1878572789634,1.3142555115076973,2024/05/13
32.69989014,-100.6958603,2.179390094,2023/09/23
32.94708252,-100.9230897,0.4827989916,2018/12/25
32.33184814453125,-101.53832412347562,0.5037848131691177,2025/04/26
32.31353759765625,-101.82772008384148,0.9424307161104664,2024/01/23
32.17803955078125,-101.69909965701218,1.4354058219767931,2025/08/13
32.88482666,-100.8909346,0.6619150621,2020/09/22
31.96838379,-102.3154059,1.453521189,2022/11/06
31.93817139,-102.3422018,3.287996213,2020/07/18
32.87750244,-100.9423828,3.11547267,2020/03/14
32.42818069458008,-102.045654296875,0.5517653797206113,2025/08/23
32.86193848,-100.9134432,1.529128872,2018/10/28
32.37945556640625,-102.06995522103658,1.5728738903262884,2021/07/18
32.90588379,-100.8920065,1.650248113,2021/02/09
32.40875244,-102.0485185,1.603572497,2023/06/13
31.98617935180664,-102.33490753173828,0.3162540535611181,2021/05/16
31.98760986,-102.3229087,0.4067855894,2021/07/31
32.1148681640625,-101.92525724085368,0.7672536539503968,2025/08/14
31.95648193,-102.3722132,1.289314864,2020/11/18
32.95613098144531,-100.89798736572266,0.0800906296368719,2017/10/15
33.1949577331543,-100.8771514892578,1.63071757841387,2022/02/16
32.31719970703125,-101.8212890625,1.9135252031821248,2024/04/10
31.578590393066406,-102.16036987304688,1.123698647628676,2022/10/20
32.15057373,-101.0581412,1.46695423,2023/10/16
32.75665283203125,-100.63155011432929,1.3458292164199466,2025/08/31
32.10662842,-102.1063977,1.548344383,2022/06/23
32.37030029296875,-101.91989805640245,1.3804963493965108,2025/03/16
31.96320152282715,-102.29044342041016,0.4125281142647998,2022/09/23
32.15515137,-102.0238662,1.795560426,2023/11/30
32.78228759765625,-100.66584889481707,1.2386047820671964,2024/08/15
32.9397583,-100.9037967,1.08393607,2017/12/01
32.9591064453125,-100.89579010009766,0.9344972149736698,2021/12/24
32.42340087890625,-102.07638624237804,1.4692071126272843,2024/06/10
32.32086181640625,-101.83200743140246,0.7703380459497311,2024/02/08
32.69982147216797,-100.67979431152344,1.0917734678816875,2023/09/24
32.12677001953125,-101.49116330030483,1.089813871633342,2024/12/20
32.77911376953125,-100.67281341552734,0.896390889392106,2022/12/24
32.20550537109375,-101.39041063262194,1.11469616925517,2024/08/29
32.86468506,-100.9445265,0.742283447,2017/05/08
32.12127686,-102.1621332,0.7966874954,2021/09/07
32.35353469848633,-102.0549774169922,0.3458212679102598,2023/12/22
32.76492691040039,-100.6532745361328,1.4939748972697355,2023/02/22
32.01141357421875,-101.74626048018293,0.602578846820396,2025/08/08
31.93860626220703,-102.33195495605467,1.0279166423868498,2020/07/22
31.89605712890625,-101.7484041539634,1.958196779309216,2024/04/07
32.876956939697266,-100.902587890625,0.3201865213438605,2017/09/06
32.11395264,-102.117116,1.290114337,2021/07/12
32.2650146484375,-101.92096989329268,0.819064988865038,2024/05/14
32.00408935546875,-101.70553067835364,1.209954387165803,2024/07/10
32.11212158,-102.1235471,1.221492737,2021/07/13
32.10479736328125,-101.92204173018293,0.9330268919790632,2025/05/31
32.1395874,-101.0688596,2.371591462,2024/01/16
31.69599914550781,-101.6997299194336,0.6638285822932904,2023/12/25
32.334747314453125,-101.5418472290039,0.7447845800008754,2023/12/22
32.09014892578125,-101.65836985518293,0.5208188621218517,2025/04/19
31.55490303039551,-101.72344970703124,1.845068558739658,2023/07/31
32.2652587890625,-101.83692932128906,1.3577546644820913,2023/12/19
32.27508545,-101.9113234,1.286586318,2022/05/31
32.14874267578125,-101.46115186737804,1.0423086117580966,2025/07/17
32.83538818,-100.9316644,2.205115559,2022/06/15
32.948272705078125,-100.90396881103516,0.8016483693780696,2022/05/27
31.03912353515625,-102.83095941310974,2.047818399592092,2025/03/18
32.2738987,-102.066667,1.044188421,2022/02/11
32.39593505859375,-102.02708174542684,0.7314239650057992,2024/09/17
32.3455810546875,-102.07102705792684,0.977506946675504,2024/08/17
32.91778564,-100.8802163,0.3718361054,2020/02/29
32.30459976196289,-101.19998931884766,1.110465258219126,2023/12/16
32.923484802246094,-100.92406463623048,1.6451805696332982,2017/08/29
32.12310791015625,-101.04742282774389,2.1871053119792663,2025/08/31
32.46734619140625,-102.1171160442073,1.386420634794839,2024/03/08
31.92352295,-102.2843226,1.412280602,2021/06/07
32.52227783,-101.7484042,1.644497901,2021/10/14
32.16339111,-102.6573218,1.775906244,2019/05/22
33.498416900634766,-101.63703918457033,2.1730491151287143,2022/06/23
32.12127685546875,-101.04313548018293,1.3355237517591767,2024/01/01
32.35382080078125,-102.18356993140245,0.4694807648822482,2025/06/19
32.44365310668945,-101.53150177001952,1.0425931994765316,2023/12/04
32.346614837646484,-102.0849380493164,0.7236979284037568,2024/08/08
32.08831787109375,-101.6455078125,1.501093255736185,2024/04/03
32.300289154052734,-101.82234191894533,0.6813354851162473,2023/04/18
32.4005126953125,-102.01100419207316,0.9835845434177952,2024/11/24
32.75965881347656,-100.66034698486328,1.1698223156467746,2023/05/08
32.42152404785156,-101.75275421142578,0.5222508116451388,2024/04/23
32.40055465698242,-101.5263900756836,0.5295465624477108,2024/11/04
31.78070068359375,-101.99492663871952,1.0892781007221408,2025/02/25
32.0928955078125,-101.48366044207314,0.7372486819701108,2025/04/20
31.90937614440918,-101.69821166992188,0.9509109967385784,2021/09/14
32.74300003051758,-100.7140884399414,1.0198441289624962,2021/05/07
32.42889404,-102.1428401,0.9407060516,2021/02/18
32.03338623,-102.3250524,1.27926201,2023/09/02
32.26266098022461,-101.92313385009766,0.9780816180415164,2023/04/14
32.83996582,-100.9520293,0.07820263359,2018/12/26
32.393489837646484,-101.0455551147461,1.1554616619390927,2025/05/31
32.120662689208984,-101.0533447265625,1.3767797011939025,2025/08/31
32.1405029296875,-101.08493711890245,2.2058140579747447,2024/08/05
32.2934684753418,-101.80314636230467,0.2600221437794279,2024/12/23
32.8427124,-100.9702506,1.779183819,2017/10/08
32.89581299,-100.8845036,-0.3445997149,2017/12/19
31.92960548400879,-102.33811950683594,0.6910022352723336,2021/07/01
32.95599365234375,-100.91366577148438,0.3920893216666148,2021/02/16
31.97662354,-102.3250524,0.9332339805,2023/03/06
32.90496826,-100.8930783,3.295433273,2021/02/07
32.39776611,-102.0999667,1.441855992,2023/11/09
31.93450928,-102.3379144,1.306597197,2022/10/12
32.7667236328125,-100.64762766768293,0.7700563337611175,2024/02/29
32.11944580078125,-102.19000095274389,0.9177466035998982,2024/06/21
32.362144470214844,-102.08771514892578,0.2880984075130818,2024/07/20
31.97845459,-102.3336271,0.9448217559,2021/08/19
32.2567749,-101.9220417,1.283972169,2023/04/12
32.37836837768555,-102.10242462158205,0.1875235698200651,2024/10/05
31.93450928,-102.3357708,1.213277964,2023/07/29
32.34701156616211,-102.13814544677734,0.1911088018615852,2025/03/07
31.92169189,-102.3229087,0.7623665049,2020/08/09
32.9196167,-100.888791,0.5511151017,2020/01/10
32.368141174316406,-101.9364776611328,0.4339397260380695,2025/03/12
32.13226318359375,-101.10958936737804,2.0721327789077,2023/11/09
32.86651611,-100.9316644,0.5088525935,2018/06/06
31.84661865234375,-101.82343273628052,0.8803098622368993,2024/10/20
32.41973876953125,-102.0999666539634,0.7853940791530497,2025/05/11
32.03338623,-102.295041,2.51792395,2018/12/28
32.43072509765625,-102.12140339176828,0.478891745955269,2025/05/03
32.83424758911133,-100.94320678710938,1.332690079019613,2022/09/09
32.091064453125,-101.60584984756098,1.0996913411590576,2024/07/23
32.42248535,-101.5436833,2.39899829,2023/10/08
32.77862549,-100.6444122,2.275111066,2023/02/09
32.40297317504883,-101.58988189697266,2.948878565564563,2022/04/02
32.36976623535156,-102.13737487792967,0.794551067363518,2023/08/14
32.93334961,-100.9027248,0.6720136781,2017/10/28
32.7410888671875,-100.72479992378052,0.9653242778745396,2024/09/13
32.911766052246094,-100.9474105834961,1.1167046342724911,2023/12/24
32.25860596,-101.9220417,2.052016307,2022/08/29
32.76347351074219,-100.67208099365234,1.1143263800041718,2022/12/16
32.95074463,-100.9037967,0.9693345568,2021/02/16
32.12493896484375,-101.10744569359754,1.3153371805284275,2024/11/16
32.76763916015625,-100.66584889481707,1.1732022552352783,2024/07/31
32.075069427490234,-102.00474548339844,0.98222495879272,2024/04/14
31.768957138061523,-101.9252471923828,0.8964869370235912,2024/02/29
32.01324463,-101.6990997,1.407179904,2023/11/19
31.98760986,-102.3164777,2.140850535,2021/10/26
31.93634033,-102.3379144,0.9636497768,2021/12/12
32.42523193359375,-102.14498380335364,1.849096298417332,2024/06/14
32.31093978881836,-101.79496002197266,0.2549554494855401,2024/12/25
32.42156982421875,-101.18890529725608,1.0573305045289318,2025/07/30
32.36297607421875,-102.18356993140245,0.9388093123952632,2024/07/06
32.34649658203125,-102.05923685213412,1.0503121338885544,2024/04/27
32.43255615234375,-102.05923685213412,1.0837681843665834,2025/01/06
32.76214599609375,-100.63798113567071,0.9213074176925756,2025/09/02
32.15606689453125,-101.04742282774389,1.3583210186914556,2024/10/05
31.987279891967773,-102.324951171875,0.3620807977503795,2021/09/12
32.40875244140625,-101.76340987042684,0.6018542994905681,2025/06/20
32.34587478637695,-101.26563262939452,0.9147891580447128,2024/12/26
32.24395752,-101.9413348,1.471389174,2022/07/17
32.68249512,-100.6862138,2.859611902,2023/09/23
32.36100769042969,-102.06310272216795,0.9910821243921932,2023/10/08
32.12493896484375,-101.8405821265244,2.0497431142295093,2024/06/26
32.17803955078125,-101.19319264481705,1.3665965727201517,2025/07/25
32.74200439453125,-100.66584889481707,1.3074864665552794,2024/08/04
31.716109062245746,-101.6898938047422,0.7621765783050355,2025/07/10
32.30255126953125,-101.80413967225611,0.4916166933974228,2025/07/02
32.091064453125,-102.07745807926828,0.5477625506724519,2025/08/30
32.12677001953125,-101.49116330030483,1.4162305566745303,2024/10/28
32.76031494140625,-100.68299828506098,1.2389726553152058,2024/07/28
32.95623779,-100.9188024,1.095052795,2018/12/26
31.97845459,-102.3336271,1.460721315,2021/03/16
33.54168701,-101.6534958,,2018/06/20
32.430686950683594,-102.12531280517578,0.8060841343655841,2025/03/12
31.97159004211426,-102.3206558227539,0.562162045129485,2022/05/22
32.02972412,-102.3765006,0.5309157017,2023/08/01
32.40875244140625,-102.05280583079268,1.058166741212178,2024/04/18
32.39761734008789,-102.08676147460938,1.1798847504117094,2023/06/18
32.91595459,-100.8673542,1.211526929,2018/03/10
32.75817108154297,-100.65196990966795,1.1799092989793671,2023/05/09
32.12493896484375,-102.168564214939,0.9937788914233052,2024/09/20
32.27966309,-102.1953601,2.164059315,2021/08/30
32.41424560546875,-102.15998951981705,1.0604281578685684,2025/09/04
32.217533111572266,-101.92274475097656,1.0337615474985629,2023/10/11
31.92901611,-102.314334,1.534668769,2019/12/22
32.35198974609375,-102.07638624237804,0.5920456450443675,2025/07/08
31.707393646240234,-101.70520782470705,0.6190463808712313,2024/11/14
32.13958740234375,-102.21143769054876,0.6302997687714534,2025/08/15
32.35354232788086,-102.07627868652344,0.4472809974588559,2024/07/11
32.41919708251953,-101.74746704101562,0.600909306474065,2023/10/27
32.34512710571289,-102.09772491455078,0.0544733552234139,2024/07/22
31.94000244,-102.0420875,1.562408155,2021/08/13
32.02423096,-102.3229087,1.01748145,2023/09/01
32.11486816,-102.1353373,0.7540914852,2021/09/15
32.13592529296875,-102.21358136432924,2.4388536285302265,2025/03/13
32.07092285,-102.2725324,1.494222792,2018/05/02
32.39959716796875,-102.05494950457316,1.6644008709257667,2023/07/15
32.08190918,-101.5865568,1.698819956,2023/11/14
32.76580810546875,-100.66584889481707,0.7235789103903072,2024/02/18
32.30987549,-101.8598752,1.838380793,2022/12/31
32.09098052978516,-101.4799346923828,1.007647510504125,2024/10/01
31.98028564,-102.3121904,1.96928603,2020/10/26
32.19451904296875,-102.13212176067071,1.817376815528668,2024/12/24
32.77679443359375,-100.60796970274389,2.0331667508578013,2024/10/08
32.77401351928711,-100.68402099609376,1.1846181532985411,2022/12/20
32.10479736328125,-102.12997808689023,1.0267684817492528,2025/02/21
32.33184814453125,-101.8062833460366,1.2319907598183943,2023/01/07
32.764408111572266,-100.6598663330078,1.6739309029903822,2023/02/05
31.97937012,-102.3239806,1.917397107,2020/10/16
32.30804443,-101.801996,1.803916197,2022/10/10
32.00592041015625,-101.37969226371948,1.2616496812462763,2024/07/31
32.35198974609375,-102.0656678734756,0.6386488974789822,2025/08/17
32.41058349609375,-101.91989805640245,0.6714262546760238,2025/08/08
32.40509033203125,-102.09782298018293,1.7497867663534532,2025/08/11
32.12310791,-102.1771389,2.460974484,2020/06/02
32.95257568,-100.9123714,1.560149723,2018/09/18
32.76580810546875,-100.6594178734756,1.126979072458369,2024/09/18
32.76397705078125,-100.67013624237804,1.427600970263005,2025/07/04
32.83721923828125,-100.57795826981707,1.561348183983169,2024/06/15
31.989437103271484,-102.31310272216795,0.4314996050448949,2021/10/26
32.10662841796875,-101.47401391006096,0.9055599493288164,2024/11/10
32.39421463012695,-102.10672760009766,0.1695376983397112,2024/11/29
32.30802536010742,-101.80477905273438,0.3199873049323135,2023/11/14
32.35748291015625,-102.09353563262194,1.7573713917845284,2024/11/19
32.35198975,-102.0442311,1.53828538,2023/02/26
32.78778076171875,-100.66584889481707,1.8874842362076727,2024/07/23
32.75299072265625,-100.6787109375,3.041941654593855,2024/07/26
32.2027587890625,-102.13104992378048,1.0199277910604831,2025/02/09
31.97885513305664,-102.33316040039062,0.9599355345327416,2021/12/25
32.31536865,-101.8320074,1.91224875,2023/02/23
32.090293884277344,-102.1308135986328,0.4991247862843392,2024/05/13
32.43621826,-101.6690882,1.515291187,2021/05/22
32.38595199584961,-101.63046264648438,1.0587871340850292,2023/05/31
31.954954147338867,-102.31482696533205,0.6266520538991496,2022/06/11
32.74932861,-100.6658489,0.9044348902,2023/12/30
32.89855957,-100.9134432,0.006058601188,2018/12/05
32.75665283203125,-100.65084317835364,2.013934648414362,2023/01/05
32.25860596,-101.9499095,1.084675229,2023/06/11
32.882328033447266,-100.9173355102539,-0.3939737717843301,2018/04/19
32.27947235107422,-101.93170928955078,0.7914434827334226,2024/12/31
32.44354248,-101.6390768,1.169485527,2021/07/20
32.10296630859375,-102.1192597179878,0.6673366434811804,2025/08/01
32.06634521,-101.9284728,1.590669784,2022/12/05
32.1771240234375,-101.70231516768293,1.3812742488737364,2025/07/22
31.87957764,-101.8834556,1.424998151,2021/12/16
32.04986572,-102.2993283,1.281842699,2020/11/30
31.93267822,-102.301472,1.372883055,2020/07/31
32.07366943,-101.7119617,1.474866924,2022/09/26
31.95098876953125,-102.03565644054878,1.527278364636197,2023/07/24
32.194122314453125,-101.17434692382812,0.9966701486744424,2024/09/09
31.93450928,-102.3164777,1.021306828,2020/09/26
32.90679932,-100.888791,1.314544715,2019/10/02
32.76947021484375,-100.65513052591464,0.7855258590404072,2024/01/23
32.28973389,-101.7719846,1.621352123,2021/12/31
31.98394775390625,-102.32076505335364,0.8056425484144776,2024/07/22
32.1194458,-102.1621332,1.803453535,2021/04/25
32.0022583,-102.2821789,1.792775536,2019/06/25
31.94732666,-102.3464891,1.782534338,2017/10/03
32.43988037109375,-102.05923685213412,1.406607508668453,2024/03/13
32.89031982,-100.8995093,0.6404729115,2019/07/31
32.399444580078125,-102.13668060302734,0.606333783995086,2024/06/19
31.99035645,-102.0667397,1.650195064,2023/01/20
32.221824645996094,-101.28313446044922,0.818373182204118,2024/02/29
32.5028076171875,-102.01568603515624,0.6737924920003565,2024/05/05
31.91847419738769,-102.29940032958984,1.0414547756065269,2020/11/30
32.40182113647461,-101.60026550292967,1.2226038646756827,2021/05/01
32.1075439453125,-102.15248666158534,1.6799637304860828,2025/09/14
31.99859619140625,-102.37650057164632,0.9630947305018532,2024/10/02
32.39593505859375,-101.71196169969512,0.6152999911329974,2025/04/21
31.945945739746094,-102.3336944580078,-0.0976048157680102,2021/02/16
32.4261474609375,-102.12676257621948,0.5251191286622291,2025/06/25
32.12493896,-102.1771389,1.087460266,2021/01/22
32.87017822,-100.9338081,0.3413816811,2019/06/17
32.6025390625,-101.16107940673828,1.5002229195377677,2023/12/12
32.12649917602539,-102.20664978027344,0.4672286761812096,2024/12/17
32.1194458,-102.1707079,1.503570278,2021/08/16
32.30217361450195,-101.06621551513672,1.452569502490049,2024/02/03
32.29888916015625,-101.81914538871952,0.3104153543856488,2025/08/19
32.35931396484375,-101.20819836128044,1.4345536648095822,2024/08/28
32.85369873,-100.9573885,1.152870914,2021/09/13
32.12493896,-102.1578458,0.7127028441,2021/05/06
32.42523193359375,-102.13855278201218,0.5347322790801545,2025/09/09
32.1194458,-102.190001,0.7680168943,2023/04/03
32.17254639,-102.1685642,1.077337454,2021/09/24
31.978321075439453,-102.32795715332033,0.6755454880714065,2021/03/08
32.21308517456055,-101.92772674560548,0.8362973691980158,2024/11/21
32.10845947265625,-102.1514148246951,1.0982297538070975,2025/09/12
32.40875244140625,-101.92418540396342,1.588863255533029,2025/08/07
32.37482070922852,-101.76023864746094,0.6867796748819518,2025/01/30
32.88116455,-100.901653,1.263647676,2019/05/10
32.30072021,-101.7977087,3.347935991,2022/06/10
32.35845947265625,-101.7670440673828,0.9593601223472,2023/11/14
31.94091797,-102.3218369,0.9894703518,2020/11/28
32.77679443359375,-100.68942930640245,1.1835906954894873,2024/07/27
32.13043213,-102.1942883,0.8411295818,2021/07/26
32.41058349609375,-101.38826695884144,1.3147443885513486,2024/12/30
32.11202621459961,-101.06372833251952,1.3622651183018102,2024/05/19
32.89581299,-100.888791,-0.06503230885,2018/10/27
32.89581299,-100.8909346,1.447840673,2020/01/10
32.28790283,-101.808427,1.227255603,2021/01/01
32.33780288696289,-101.1112823486328,1.1064968745967123,2020/06/01
32.9397583,-100.8866473,0.9320627802,2018/11/21
32.357765197753906,-102.15279388427734,0.2535955866008266,2024/03/14
31.97845458984375,-102.32076505335364,0.7885631789576025,2025/09/02
31.70540237426758,-101.61265563964844,0.9447927698569228,2025/05/25
32.695465087890625,-100.66983032226562,0.8904087290887018,2023/10/06
32.23480224609375,-101.88988662347562,2.12326198028006,2025/02/03
32.30621337890625,-101.1996236661585,0.8746627765689181,2025/07/01
32.42340087890625,-101.54475514481707,2.4408568987176453,2024/06/10
31.98028564453125,-101.98206459603658,0.8429432104368997,2024/07/19
31.7453556060791,-101.73329162597656,0.4687483665458672,2024/06/02
31.93450927734375,-102.340058117378,1.4758874925819303,2022/02/24
32.75889587402344,-100.6490707397461,1.2133106860686345,2024/01/14
31.70745849609375,-101.70553067835364,1.1169255914518843,2024/07/17
31.98948097229004,-102.33749389648438,0.2780141553126948,2021/04/19
32.89284133911133,-100.90331268310548,0.1552399937355617,2017/06/16
32.26593018,-101.9349038,1.782821054,2021/12/27
32.1194458,-102.1599895,1.639249687,2021/09/06
32.11761474609375,-101.51260003810974,1.268731970917199,2025/03/05
31.95465088,-102.3700696,1.321225146,2021/01/27
32.40388870239258,-102.0571517944336,0.5894867253093595,2024/04/04
31.693511962890625,-101.70718383789062,0.6044615938556622,2024/05/18
32.39405822753906,-102.05638885498048,0.5280852107333223,2024/09/27
32.000423431396484,-102.09117126464844,0.9938515320583352,2024/12/19
32.75445938110352,-100.66860961914062,1.4422909577975611,2023/03/15
32.360111236572266,-102.06949615478516,1.1241612945456445,2022/12/02
32.74383544921875,-100.64012480945122,3.289430194046188,2024/06/11
32.06265640258789,-102.28248596191406,0.40924798290789,2020/12/13
32.76947021484375,-100.66584889481707,1.221939813577403,2024/09/28
32.35245895385742,-102.0679931640625,0.6309982066909817,2025/08/31
32.11761474609375,-102.19000095274389,1.619447221373859,2024/05/13
32.139347076416016,-101.51859283447266,0.7565436916539906,2024/07/06
32.222900390625,-101.90596417682929,0.7671073098308603,2024/06/24
31.97899859,-102.1632723,0.9991167122,2019/09/24
32.88848877,-100.895222,1.559851457,2020/06/16
32.11486816,-102.1267626,0.8779371497,2021/04/02
32.18902587890625,-100.96381955030488,1.46091919906352,2025/04/09
32.12677001953125,-101.10101467225608,1.307853186181293,2024/11/11
32.8475456237793,-100.95298767089844,0.6513928049341072,2023/07/25
31.86292427,-101.7372278,1.73600374,2022/01/20
32.41594314575195,-102.13285064697266,0.2512270192936802,2024/10/03
32.75265121459961,-100.66023254394533,1.2905967421532825,2022/11/28
31.97518920898437,-102.34636688232422,0.7156912748083083,2021/12/27
32.76031494140625,-100.67227991615852,1.0097576066295324,2024/07/23
32.1194458,-102.1621332,1.264844381,2021/05/06
31.91802979,-102.1878573,0.8757424523,2023/10/11
32.16156005859375,-102.0999666539634,1.3258192224148546,2024/09/15
